analysis_id	safe_fish_mean	safe_fish_std	safe_fish_lower	safe_fish_upper	safe_space_mean	safe_space_std	safe_space_lower	safe_space_upper	source_database	search_substring	database_article_id	type	author	title	source_title	year	volume	number	pages	abstract	keywords	keywords_other	publisher	editor	language	affiliation	funding	doi	issn	isbn	journal	research_areas	web_of_science_categories	booktitle	book_group_author	book_author	organization	series	da	duplicate_id	n_duplicates	oro_branch.Mitigation_mean	oro_branch.Mitigation_std	oro_branch.Mitigation_lower	oro_branch.Mitigation_upper	oro_branch.Nature_mean	oro_branch.Nature_std	oro_branch.Nature_lower	oro_branch.Nature_upper	oro_branch.Societal_mean	oro_branch.Societal_std	oro_branch.Societal_lower	oro_branch.Societal_upper	Built_infrastructure_and_technology_mean	Built_infrastructure_and_technology_std	Built_infrastructure_and_technology_lower	Built_infrastructure_and_technology_upper	Socioinstitutional_mean	Socioinstitutional_std	Socioinstitutional_lower	Socioinstitutional_upper	data_type.Primary_mean	data_type.Primary_std	data_type.Primary_lower	data_type.Primary_upper	data_type.Seconday_mean	data_type.Seconday_std	data_type.Seconday_lower	data_type.Seconday_upper	implemented_mean	implemented_std	implemented_lower	implemented_upper
234131	0.0592763170599937	0.0123650556231165	0.0469112614368772	0.0716413726831103	0.949169135093689	0.00668282232971918	0.94248631276397	0.955851957423408	Web Of Science | Scopus	Nature | Societal	WOS:000466942200007	Inproceedings	Strack, Mick	SUSTAINABLE COASTAL DEVELOPMENT: PROTECT OR RETREAT?	Coastal Cities And Their Sustainable Future Ii	2017	170	NA	63-72	Most coastal cities will, at some stage very soon, have to confront the decision about whether to protect their shoreline or retreat from it. The devastating effects of sea level rise and increased storm frequency and severity causing coastal erosion are becoming a regular feature of news reports. The images of coastal houses being battered by the sea must be giving coastal property owners cause to reflect on the (in) security of their investment, and increasing the demands on local administrators to take action. Hard protection (walls, groynes, reefs) is expensive, vulnerable to damage and usually has adverse downstream effects. The costs of protection must be weighed against the value of the protected property and infrastructure. Many small cities built on the coast have limited financial resources available to protect their coastal boundaries. In New Zealand many local authorities are grappling with this dilemma. By identifying hazard zones where future development must be restricted, they are being criticised and challenged in court for adversely affecting property values on the basis of uncertain future predictions. So what mechanisms are available for sustainable coastal development? This paper explores development restrictions, tenure restrictions and sustainable solutions for dealing with property at risk of loss by sea erosion. It concludes that city administrators must work closely with coastal communities and property owners to decide on appropriate interventions.	coastal development; precautionary principle; land tenure; community engagement; dunedin	NA	WIT PRESS	Rodriguez, GR and Brebbia, CA and Almorza, D	English	Strack, M (Corresponding Author), Univ Otago, Sch Surveying, Dunedin, New Zealand. Strack, Mick, Univ Otago, Sch Surveying, Dunedin, New Zealand.	NA	10.2495/CC170071	1746-4498	978-1-78466-180-9; 978-1-78466-179-3	NANA	Science \& Technology - Other Topics; Engineering; Water Resources	Green \& Sustainable Science \& Technology; Engineering, Civil; Water Resources	COASTAL CITIES AND THEIR SUSTAINABLE FUTURE II	NA	NA	Wessex Inst; Univ Las Palmas Gran Canaria; WIT Transact Built Environm; Int Journal Sustainable Dev \& Planning	WIT Transactions on the Built Environment	2023-01-28	2017.10897	4	0.0852682277560234	0.00638382839279227	0.0788843993632311	0.0916520561488157	0.427933174371719	0.0344311987366291	0.39350197563509	0.462364373108348	0.706653666496277	0.0217095243766854	0.684944142119591	0.728363190872962	0.827965950965881	0.0539500677491459	0.774015883216735	0.881916018715027	0.395893320441246	0.131395344804213	0.264497975637033	0.527288665245459	0.807606160640717	0.0209537473672145	0.786652413273502	0.828559908007931	0.177858957648277	0.0219206353927818	0.155938322255496	0.199779593041059	0.394392335414886	0.114502188805497	0.27989014660939	0.508894524220383
656	0.105757848918438	0.0874395578202511	0.0183182910981868	0.193197406738689	0.944778168201447	0.00849437920449198	0.936283788996954	0.953272547405939	Web Of Science	General-options | Nature | Societal	WOS:000534585300016	Article	Fu, Xinyu	Measuring local sea-level rise adaptation and adaptive capacity: A national survey in the United States	Cities	2020	102	NA	NA	Sea-level rise (SLR) has increasingly manifested the need for adaptation in the United States (US) coastal areas. Few empirical studies have investigated the extent of local SLR adaptation and adaptive capacity on a national scale. To address this research gap, I conducted a national survey among 231 coastal localities in the US and obtained 86 individual copies of surveys, with a response rate of 37.2\%. I then employed multivariate regression models to examine the relationship between local actions and adaptive capacity while controlling for socioeconomic variations. Based on the survey results, I find that, at this nascent stage, the coastal localities are more actively investing in adaptation planning than actions. Among the adaptation actions, they generally preferred the protection and accommodation strategies to those of the managed retreat. Localities in this sample reported medium to low adaptive capacity, with leadership, funding, staff, and political environment being the weakest capacity elements. The regression results indicate that localities with higher adaptive capacity have been implementing more adaptation than those with limited capacity. This empirical research provides a first glance into local SLR adaptation and sheds light on the plausible pathways to building local adaptive capacity and improving coastal resilience through adaptation.	sea-level rise; adaptation planning; adaptive capacity; urban planning	climate-change adaptation; tampa bay-region; overcoming barriers; planning mandates; vulnerability; plans; policy; cost	ELSEVIER SCI LTD	NA	English	Fu, XY (Corresponding Author), Univ Waikato, Fac Arts \& Social Sci, Environm Planning Programme, Private Bag 3105, Hamilton 3240, New Zealand. Fu, Xinyu, Univ Waikato, Fac Arts \& Social Sci, Environm Planning Programme, Private Bag 3105, Hamilton 3240, New Zealand.	University of Florida Graduate Student Fellowship	10.1016/j.cities.2020.102717	0264-2751	NA	Cities	Urban Studies	Urban Studies	NA	NA	NA	NA	NA	2023-01-27	2020.88	3	0.109686122834682	0.0100658374078108	0.0996202854268717	0.119751960242493	0.236940577626228	0.0230488417459451	0.213891735880283	0.259989419372173	0.827296411991119	0.0230197466083659	0.804276665382753	0.850316158599485	0.656356793642044	0.162975421374523	0.493381372267521	0.819332215016567	0.588867682218552	0.169168335322419	0.419699346896133	0.75803601754097	0.859588503837585	0.0106679777371823	0.848920526100403	0.870256481574768	0.133473367989063	0.00741817373084923	0.126055194258214	0.140891541719912	0.524575281143189	0.100080323320641	0.424494957822547	0.62465560446383
250995	0.162160308659077	0.152683196582281	0.00947711207679596	0.314843505241357	0.867634534835815	0.0426283755695928	0.825006159266223	0.910262910405408	Web Of Science	Societal	WOS:000833487100001	Article	Robinson, Stacy-ann and Carlson, D'Arcy and Bouton, Emma and Dolan, Mara and Meakem, Allison and Messer, Anna and Roberts, J. Timmons	The dynamics of institutional arrangements for climate change adaptation in small island developing states in the Atlantic and Indian Oceans	Sustainability Science	NA	NA	NA	NA	The successful design, implementation and management of the institutional arrangements for climate change adaptation are critical components of sustainable development. This is especially true for small island developing states (SIDS), a group of 58 countries spread across three main geographic regions, which are acknowledged as being disproportionately vulnerable to the impacts of climate change. In many instances, the dynamics of these arrangements in SIDS are poorly understood and documented. This study helps to fill this gap by identifying and analyzing ``networks of action situations{''} through semi-structured interviews with 14 national and international climate change officials and practitioners in four SIDS (Comoros, Maldives, Seychelles, and Singapore) in the Atlantic and Indian Oceans region. We find that there are a few strategic actors involved in multiple, mutually reinforcing and sometimes conflicting arrangements, which are simultaneously being shaped and reshaped at different scales. We also find varying patterns of power, politics and participation that act as both drivers of and barriers to adaptation in these countries. By deconstructing institutional interlinkages and strategic feedback loops, this paper contributes to a broader understanding of the complexities of environmental governance in small jurisdictions.	adaptation; institutions; networks of action situations; participation; politics; power	adjacent action situations; path dependence; governance; sustainability	SPRINGER JAPAN KK	NA	English	Robinson, SA (Corresponding Author), Colby Coll, Environm Studies Dept, Mayflower Hill Dr, Waterville, ME 04901 USA. Robinson, Stacy-ann; Carlson, D'Arcy, Colby Coll, Environm Studies Dept, Mayflower Hill Dr, Waterville, ME 04901 USA. Bouton, Emma; Dolan, Mara; Meakem, Allison; Messer, Anna; Roberts, J. Timmons, Brown Univ, Climate \& Dev Lab, Box 1943, Providence, RI 02912 USA. Roberts, J. Timmons, Brown Univ, Inst Brown Environm \& Soc, Box 1951, Providence, RI 02912 USA.	IBES	10.1007/s11625-022-01186-z	1862-4065	NA	Sustainability Science	Science \& Technology - Other Topics; Environmental Sciences \& Ecology	Green \& Sustainable Science \& Technology; Environmental Sciences	NA	NA	NA	NA	NA	2023-01-28	NA.1627	0	0.116552822291851	0.0150998833073527	0.101452938984498	0.131652705599204	0.208863496780396	0.0224976953406735	0.186365801439722	0.231361192121069	0.817801809310913	0.0281880042573008	0.789613805053612	0.845989813568214	0.527060550451279	0.0994414878077644	0.427619062643514	0.626502038259043	0.713709712028503	0.0644438017246246	0.649265910303879	0.778153513753128	0.793498492240906	0.0616390138741904	0.731859478366715	0.855137506115096	0.192637526988983	0.0610658911440438	0.131571635844939	0.253703418133027	0.609696090221405	0.11193126034694	0.497764829874465	0.721627350568345
9096	0.0648343428969383	0.0172534045568952	0.0475809383400431	0.0820877474538335	0.945962536334992	0.00790827887668059	0.938054257458311	0.953870815211672	Web Of Science	General-options | Nature | Societal	WOS:000208618300004	Article	Puthucherril, Tony George	Operationalising Integrated Coastal Zone Management and Adapting to Sea Level Rise through Coastal Law: Where Does India Stand?	International Journal Of Marine And Coastal Law	2011	26	4	569-612	With an overwhelming majority of India's population living on the coast and depending on coastal resources for their sustenance and livelihood, sustainable coastal development is of critical importance to this country. India is also susceptible to the impacts of climate change and sea level rise. This article reviews India's attempts to manage its long coastline and coastal resources through the instrumentality of law. The salient features of its first coastal law of 1991 and the subsequent draft law of 2008, culminating with a new law adopted in 2011, are analyzed in detail. Specifically, this article examines how these laws provide for integrated coastal zone management, the primary methodology to attain sustainable coastal development, and how they further adaptation to sea level rise. The article argues that, as it stands, India's coastal law is ineffective to further these two objectives.	india; integrated coastal zone management; climate change; sea level rise; sustainable development; adaptation; nuclear power plants	NA	MARTINUS NIJHOFF PUBL	NA	English	Puthucherril, TG (Corresponding Author), Dalhousie Univ, Schulich Law Sch, Marine \& Environm Law Inst, Halifax, NS, Canada. Dalhousie Univ, Schulich Law Sch, Marine \& Environm Law Inst, Halifax, NS, Canada.	NA	10.1163/157180811X593407	0927-3522	NA	International Journal Of Marine And Coastal Law	Government \& Law	Law	NA	NA	NA	NA	NA	2023-01-27	2011.398	3	0.0950225949287415	0.0112379951498211	0.0837845997789204	0.106260590078563	0.271627008914948	0.045587271523408	0.22603973739154	0.317214280438356	0.783038330078125	0.0273693823479232	0.755668947730202	0.810407712426048	0.654833495616913	0.114841970574621	0.539991525042292	0.769675466191534	0.621741139888763	0.0980941143242286	0.523647025564535	0.719835254212992	0.672271311283112	0.0626827912962673	0.609588519986844	0.734954102579379	0.31099351644516	0.0638677930609239	0.247125723384236	0.374861309506084	0.593231952190399	0.11012935139611	0.483102600794289	0.70336130358651
13412	0.0623589523136616	0.0150475319152897	0.0473114203983719	0.0774064842289512	0.944768977165222	0.00942714223360548	0.935341834931617	0.954196119398828	Web Of Science	General-options | Societal	WOS:000443707600004	Article	Wijaya, Nurrohman	Climate Change Adaptation Measures in the Coastal City of Semarang, Indonesia: Current Practices and Performance	Journal Of Regional And City Planning	2015	26	1	28-42	Indonesia is among the most vulnerable countries to climate change due to its coastlines, high concentration of population and economic activity in coastal areas. In addition, the impacts of climate change have had severe environmental and socio-economic consequences. Adaptation measures are required to minimize the impacts. Some climate change adaptation measures have been practiced in the coastal cities of Indonesia. This article aims to examine the current practices and performance of local adaptation measures in the coastal city of Semarang City. The current adaptation practices include an integration of climate resilience strategy into city planning and a physical adaptation strategy for the tidal flood hazard. It is found that the performance of each adaptation measures has different outcomes depending on the typology of adaptation. Cooperation and a strong commitment amongst stakeholders as well as building adaptive capacity of local people and authority are significantly required.	adaptation measures; climate change; coastal city; semarang	management	ITB JOURNAL PUBL	NA	English	Wijaya, N (Corresponding Author), Bandung Inst Technol ITB, Growth Management \& Policy Dev Res Grp, Bandung, Indonesia. Wijaya, Nurrohman, Bandung Inst Technol ITB, Growth Management \& Policy Dev Res Grp, Bandung, Indonesia. Wijaya, Nurrohman, AIT, Urban Environm Management, Khlong Nueng, Thailand.	AIT Fellowship	10.5614/jpwk.2015.26.1.4	2502-6429	NA	Journal Of Regional And City Planning	Public Administration	Regional \& Urban Planning	NA	NA	NA	NA	NA	2023-01-27	2015.914	2	0.108773319423199	0.0108646622358478	0.0979086571873509	0.119637981659047	0.227090674638748	0.0217886772644312	0.205301997374317	0.248879351903179	0.831362271308899	0.0244975151190669	0.806864756189832	0.855859786427966	0.621623772382736	0.117815506154968	0.503808266227768	0.739439278537705	0.678487765789032	0.0729526692458055	0.605535096543227	0.751440435034837	0.823567354679108	0.0297186432723373	0.79384871140677	0.853285997951445	0.163243807852268	0.0275198823213802	0.135723925530888	0.190763690173648	0.678664255142212	0.0906103444342069	0.588053910708005	0.769274599576419
392105	0.0477761343121529	0.0117872270600016	0.0359889072521512	0.0595633613721545	0.946361339092255	0.00759579954142946	0.938765539550825	0.953957138633684	Scopus	Nature | Societal	2-s2.0-0024856161	Article	Titus, J.G.	Impact of warming on sea level	Forum For Applied Research & Public Policy	1989	4	4	31-36	Global warming could raise sea level by approximately a meter over the next century. Such a rise would flood about 7000 square miles in the United States - an area the size of Massachusetts. It would cover coastal wetlands and lowlands, erode beaches, threaten coastal communities, and increase the salinity of estuaries, aquifers, and wetlands. Coastal cities are likely to build expensive bulkheads, levees, and pumping stations for protection, while shorelines in sparsely developed areas would be allowed to retreat naturally. -from Author	barrier island;  beach;  coastal wetland;  global warming;  sea level, beaches--erosion;  floods;  ice--melting;  oceanography--sea level changes;  shore protection, global warming;  inundation;  saltwater intrusion, greenhouse effect	NA	NA	NA	English	Environmental Protection Agency, Washington, DC, USA, United States	NA	NA	NA	NA	Forum For Applied Research & Public Policy	NA	NA	NA	NA	NA	NA	NA	NA	1989.2355	2	0.127431313693523	0.0226476301245115	0.104783683569012	0.150078943818035	0.445136445760727	0.0613918747226092	0.383744571038118	0.506528320483336	0.537716144323349	0.0499415691280291	0.48777457519532	0.587657713451378	0.877034628391266	0.0188358952196255	0.85819873317164	0.895870523610891	0.267697882652283	0.0974635656146317	0.170234317037651	0.365161448266914	0.771710169315338	0.0406948457610975	0.731015323554241	0.812405015076436	0.211442995071411	0.0356377864751517	0.175805208596259	0.247080781546563	0.413747119903564	0.14404198800438	0.269705131899185	0.557789107907944
5304	0.946023678779602	0.0162799406697055	0.929743738109896	0.962303619449308	0.116870521754026	0.0787922975713563	0.0380782241826702	0.195662819325383	Web Of Science	General-options | Nature | Societal	WOS:000623667900012	Article	Alam, Edris and Hridoy, Al-Ekram Elahee and Naim, Mohammad	Factors Affecting Small-Scale Fishers Adaptation toward the Impacts of Climate Change: Reflections from South Eastern Bangladeshi Fishers	International Energy Journal	2021	21	1A	119-131	The main objective of this research is to understand fishers' perceptions of climate change and to identify factors that influence their expectations concerning adapting to change. Two coastal communities at Salimpur on the Sitakunda coast and Sarikait in Sandwip Island were selected as a case study to analyse fishers' perceptions of climate change in southeastern Bangladesh. This research involved a questionnaire survey to interview 135 male fishers in two areas, who are professional fishers. Exploratory factor analysis and a binary logistic regression were adopted for empirical analysis. From the fishers surveyed, 84\% opined that they might adapt and continue the fishing profession in response to climate change. The results suggested that fishers, although they have experienced formal and institutional barriers to adaptation in response to climate change and pursued alternative livelihoods as adaptation strategies, may continue to a fishing profession in the future. On the contrary, the fishers who have generated a high fishing income and experienced extreme climate events may not continue to a fishing profession. Fishers also cited climatic factors along with non-climatic factors (fishing ban, no return on investment, low supply of caught fish) as the reasons hindering their adaptation strategies in response to climate change.	adaptation; bangladesh; climate change; fisheries management; fishers' perception	vulnerability; variability; livelihoods; trends	REGIONAL ENERGY RESOURCES INFO CENTER	NA	English	Alam, E (Corresponding Author), Rabdan Acad, Fac Resilience, Abu Dhabi, U Arab Emirates. Alam, E (Corresponding Author), Univ Chittagong, Dept Geog \& Environm Studies, Chittagong 4331, Bangladesh. Alam, Edris, Rabdan Acad, Fac Resilience, Abu Dhabi, U Arab Emirates. Alam, Edris; Hridoy, Al-Ekram Elahee, Univ Chittagong, Dept Geog \& Environm Studies, Chittagong 4331, Bangladesh. Hridoy, Al-Ekram Elahee, Disaster \& Dev Org DADO, Dhaka, Bangladesh. Naim, Mohammad, North South Univ, Dept Elect \& Comp Engn, Dhaka 1229, Bangladesh.	Research and Publication Office of the University Chittagong	NA	1513-718X	NA	International Energy Journal	Energy \& Fuels	Energy \& Fuels	NA	NA	NA	NA	NA	2023-01-27	2021.710	3	0.11153266876936	0.0147969405827135	0.0967357281866461	0.126329609352073	0.215275001525879	0.0242728244456984	0.19100217708018	0.239547825971577	0.820424318313599	0.0280405693039587	0.79238374900964	0.848464887617557	0.603084594011307	0.176594052831144	0.426490541180163	0.779678646842451	0.648398792743683	0.106027599731438	0.542371193012245	0.754426392475121	0.854381275177002	0.0145549547609218	0.83982632041608	0.868936229937924	0.133094321191311	0.00955403643011276	0.123540284761198	0.142648357621424	0.665319895744324	0.0501670495841546	0.615152846160169	0.715486945328478
232751	0.0725159302353859	0.0187675261917385	0.0537484040436474	0.0912834564271244	0.912558567523956	0.0190829443538773	0.893475623170079	0.931641511877834	Web Of Science	Societal	WOS:000806489000005	Article	[}Anonymous]	Reviewing the nature and pitfalls of multilateral adaptation finance for small island developing states	Climate Risk Management	2022	36	NA	NA	Small island developing states (SIDS) are recognized as being among the most vulnerable countries to climate change-many are highly exposed and sensitive to, inter alia, sea-level rise and increased intensity storms, yet often lack the human and financial resources needed for successful and/or effective adaptation. The international community has responded to SIDS' precarious situation, in part, by establishing a suite of multilateral funding mechanisms to help finance costly adaptation projects and programs. However, to date, there has been a mismatch between the level of international climate finance mobilized and the scale of adaptation that is needed in SIDS. This paper reviews the relevant academic and policy literatures to provide a system-wide diagnosis of the institutional and conceptual problems plaguing adaptation-specific multilateral climate funds, which are often addressed in isolation. We show that, following the establishment of the Global Environment Facility, many multilateral climate funds have been rife with administrative issues, creating barriers to access for particularly vulnerable countries. The funding that SIDS do receive is often insufficient to meet the costs of adaptation, and funding allocations are demonstrably skewed amongst SIDS and amongst types of adaptation projects and programs funded. In concluding, we propose reorienting multilateral adaptation finance towards resilience as a means of improving the governance of international adaptation finance and increasing access for SIDS and other particularly vulnerable countries.	adaptation; climate change; finance; governance; small island developing states (sids)	green climate fund; allocation; governance; aid; challenges; copenhagen; resilience; countries; projects	ELSEVIER	NA	English	NA	NA	10.1016/j.crm.2022.100432	2212-0963	NA	Climate Risk Management	Environmental Sciences \& Ecology; Meteorology \& Atmospheric Sciences	Environmental Sciences; Environmental Studies; Meteorology \& Atmospheric Sciences	NA	NA	NA	NA	NA	2023-01-28	2022.19435	0	0.11523205935955	0.0131709721151967	0.102061087244354	0.128403031474747	0.215493074059486	0.0228615923500779	0.192631481709408	0.238354666409564	0.823563075065613	0.0229444407152554	0.800618634350357	0.846507515780868	0.537854820489883	0.0867025487109334	0.45115227177895	0.624557369200817	0.707648611068726	0.0585967969376323	0.649051814131093	0.766245408006358	0.628360652923584	0.0544022726830597	0.573958380240524	0.682762925606644	0.363713943958282	0.0658913621279642	0.297822581830318	0.429605306086247	0.549421066045761	0.0702418288889411	0.47917923715682	0.619662894934702
722	0.0628118835389614	0.0145249723704482	0.0482869111685132	0.0773368559094096	0.946552419662476	0.00795207903679211	0.938600340625684	0.954504498699268	Web Of Science	General-options | Nature | Societal	WOS:000265969000006	Article	Cambers, Gillian	Caribbean beach changes and climate change adaptation	Aquatic Ecosystem Health \& Management	2009	12	2	168-176	Beach monitoring data are presented and show an average beach erosion trend of 0.5 m yr -1 in eight Caribbean islands over the period 1985-2000, with elevated rates in those islands impacted by a higher number of hurricanes. The data are based on 5 to 15 years of continuous monitoring, conducted at three-month intervals, at 113 beaches (200 profile sites) on eight islands, using standard methodology. The causes of the erosion are discussed and include anthropogenic factors, climate variability and projected climate change. Based on the Intergovernmental Panel on Climate Change projections for the Caribbean region, and the likely increase of anthropogenic stresses such as coastal development, it is likely that the beach erosion trend will continue and increase. Nonexclusive approaches to help beaches adapt to climate change include structural, planning or ecological measures. Two case studies illustrating climate change adaptation measures are discussed, one focuses on coastal planning measures in Anguilla and Nevis, and the second focuses on ecological measures, specifically the rehabilitation of a coastal forest in Puerto Rico. These case studies have not reached a stage where their effectiveness can be evaluated, however preliminary outcomes show that community-based climate change adaptation measures require careful planning such that the entire community is involved in a participatory manner and sufficient time is allocated for awareness-raising, information-sharing and discussion.	NA	NA	TAYLOR \& FRANCIS INC	NA	English	Cambers, G (Corresponding Author), Univ Puerto Rico, Sea Grant Coll Program, POB 9011, Mayaguez, PR 00681 USA. Univ Puerto Rico, Sea Grant Coll Program, Mayaguez, PR 00681 USA.	NA	10.1080/14634980902907987	1463-4988	NA	Aquatic Ecosystem Health \& Management	Environmental Sciences \& Ecology; Marine \& Freshwater Biology; Water Resources	Ecology; Environmental Sciences; Marine \& Freshwater Biology; Water Resources	NA	NA	NA	NA	NA	2023-01-27	2009.26	3	0.0807532414793968	0.00737801668342357	0.0733752247959732	0.0881312581628204	0.338724368810654	0.0219707997818189	0.316753569028835	0.360695168592473	0.777207112312317	0.0209888401826266	0.75621827212969	0.798195952494943	0.758515512943268	0.118136527237108	0.64037898570616	0.876652040180376	0.511203038692474	0.161328683476722	0.349874355215753	0.672531722169196	0.850021302700043	0.0209243581162128	0.82909694458383	0.870945660816256	0.139679856598377	0.0154833501364	0.124196506461977	0.155163206734777	0.594829618930817	0.0800125609009358	0.514817058029881	0.674842179831752
351770	0.0517470270395279	0.0125704525908801	0.0391765744486478	0.064317479630408	0.947297894954681	0.0064928211005428	0.940805073854139	0.953790716055224	Scopus	Renewables	2-s2.0-84887407120	Article	Anthony, E.J. and Sabatier, F.	Coastal stabilization practice in France	Coastal Research Library	2012	3	NA	303-321	The expansion of coastal urban fronts, leisure ports and tourism in the course of the twentieth century has been the main driver of large-scale modification of the coastal zone in France. The development pressures generated by mass tourism and the economic boom of the 1960s have had their strongest effects in the Mediterranean, but pressures have also been important on the coast of Normandy and Picardy. In the Mediterranean, where large-scale planned development involving joint state and private capital ventures was implemented, this situation has, in many cases, exacerbated coastal instability, while endangering coastal ecosystems, and the growth of urban fronts has commonly led to a drastic reduction in beach width and to dune degradation. Coastal sediment budgets have also been seriously affected by updrift stabilization of cliffs and beaches, especially in Normandy and Picardy. In France, some of the causes of, and the responses to, shoreline destabilization have been essentially a matter of â€˜hardâ€™ engineering, for both historical and cultural reasons, although the situation has been changing over the past decade. A brief overview of shoreline stabilization procedures and structures highlights the overwhelming predominance of seawalls and groynes. Recent practices have tended to move closer to beach nourishment, which is gaining ground in France. Four case studies briefly highlight the benefits and disbenefits of shoreline stabilization in France. These are: (1) a sandy city-front beach protected by breakwaters on the macrotidal southern North Sea coast downdrift of the large industrial port of Dunkirk, (2) the regularly renourished and heavily groyned gravel barrier of Cayeux in Picardy, the largest coastal gravel barrier in France, (3) a strongly eroding sector of the RhÃ´ne delta shoreline where various combinations of coastal stabilization projects have succeeded each other for over a century and a half, and (4) the regularly renourished gravel beach of Nice, on the French Riviera. These examples show that the emphasis on coastal stabilization at whatever cost that has underpinned coastal management practice needs to be reconsidered, as stabilization will become costlier in the future, as pressures from coastal development increase, as sea level rises and as sediment stocks diminish. Openings in this regard are coming from larger environmental awareness, the recognition of the failure or poor performance of many coastal stabilization projects, and the diversification of the actors involved in coastal management and planning. These developments are progressively generating a new logic of wider concert, on the basis of a more prospective, upfront and long-term approach to coastal management, instead of the logic of a â€˜stabilization-onlyâ€™ and a commonly one-shot immediate response to storm erosion problems that had tended to prevail in the past. Â© Springer Science+Business Media B.V. 2012	NA	beach nourishment;  beach width;  gravel beach;  rock armour;  wave energy dissipation	Springer	NA	English	Aix-Marseille Univ, Institut Universitaire de France, CEREGE, UMR CNRS 6635, EuropÃ´le MÃ©diterranÃ©en de lâ€™Arbois, B.P. 80, Aix en Provence Cedex, 13545, France; CEREGE, UMR CNRS 7330, Aix Marseille Univ, EuropÃ´le MÃ©diterranÃ©en de lâ€™Arbois, B. P.80, Aix en Provence, 13545, France	NA	10.1007/978-94-007-4123-2_18	22110577	NA	Coastal Research Library	NA	NA	NA	NA	NA	NA	NA	NA	2012.11267	0	0.0870128959417343	0.00666369853146604	0.0803491974102683	0.0936765944732003	0.402304458618164	0.0375509740486512	0.364753484569513	0.439855432666815	0.702821266651154	0.0413130968907763	0.661508169760377	0.74413436354193	0.889716529846191	0.0176112879789996	0.872105241867192	0.907327817825191	0.235495963692665	0.0664582311127546	0.169037732579911	0.30195419480542	0.815804195404053	0.0176919873548373	0.798112208049215	0.83349618275889	0.171824634075165	0.0196315620385569	0.152193072036608	0.191456196113722	0.477519196271896	0.0537120656644769	0.423807130607419	0.531231261936373
371220	0.0595768541097641	0.0110705313872503	0.0485063227225138	0.0706473854970144	0.94353700876236	0.00921874309021901	0.934318265672141	0.952755751852578	Scopus	Renewables	2-s2.0-0029136309	Article	Fleming, D.	How do waves behave?	New Civil Engineer (nce)	1995	1142	NA	10	Freak storms around the U.K.'s coast could be the first signs of a new wave climate requiring a reevaluation of coastal defence policy. Although global warming was raising sea levels annually, it did not account for the changes in wave behaviour. New and accurate data on these wave patterns are essential as equations governing the design of defences are related to the cube of the wave height, a 10% error in approximate wave height causing a 33% error in the design. The technology and use of wave recorders is discussed. -P.M.Taylor	coastal protection;  design waves;  wave motion, coastal protection;  wave patterns	NA	NA	NA	English	NA	NA	NA	NA	NA	New Civil Engineer (nce)	NA	NA	NA	NA	NA	NA	NA	NA	1995.4029	0	0.123007549345493	0.0121231751539555	0.110884374191538	0.135130724499449	0.289175713062286	0.0508206235524491	0.238355089509837	0.339996336614735	0.678542280197144	0.0517404163261899	0.626801863870954	0.730282696523334	0.88154923915863	0.0146844030683248	0.866864836090306	0.896233642226955	0.257659637928009	0.0586225404509727	0.199037097477036	0.316282178378982	0.790002596378326	0.0276022282399508	0.762400368138376	0.817604824618277	0.201618218421936	0.0253247519058825	0.176293466516054	0.226942970327819	0.392344433069229	0.114432581296456	0.277911851772773	0.506777014365685
649	0.15796981677413	0.176880074002163	0	0.334849890776292	0.922947788238525	0.0199266480161759	0.90302114022235	0.942874436254701	Web Of Science	General-options | Societal	WOS:000357333100007	Article	Murphy, Daniel W. A.	Theorizing climate change, (im)mobility and socio-ecological systems resilience in low-elevation coastal zones	Climate And Development	2015	7	4	380-397	This paper draws on recent theory and empirical research to explore how mobility is and might be employed by populations vulnerable to the impacts of climate change. It examines case studies in Bangladesh and Kiribati to illustrate the implications of differential processes of change, types of mobility, challenges and responses in low-elevation coastal zones. Throughout, a household-level analysis yields a complex picture of how (im)mobility interacts with vulnerability to environmental change. A resilience approach is subsequently adopted to argue that an understanding of socio-ecological systems offers a useful means of apprehending and exploring the complexity inherent in the climate change-mobility nexus.	south asia; climate change; livelihoods; adaptation; small islands	social-ecological systems; environmental migration; coping strategies; tropical cyclones; natural disasters; change adaptation; vulnerability; refugees; hazards; context	TAYLOR \& FRANCIS LTD	NA	English	Murphy, DWA (Corresponding Author), Univ London, Sch Oriental \& African Studies, Dept Dev, London, England. Univ London, Sch Oriental \& African Studies, Dept Dev, London, England.	NA	10.1080/17565529.2014.953904	1756-5529	NA	Climate And Development	Development Studies; Environmental Sciences \& Ecology	Development Studies; Environmental Studies	NA	NA	NA	NA	NA	2023-01-27	2015.53	2	0.114557166397572	0.0175139668162563	0.0970431995813153	0.132071133213828	0.214712238311768	0.0284160601465212	0.186296178165246	0.243128298458289	0.819846630096436	0.02567159929124	0.794175030805195	0.845518229387676	0.581327301263809	0.135486394498409	0.445840906765401	0.716813695762218	0.671977305412293	0.0842470641119744	0.587730241300318	0.756224369524267	0.762587094306946	0.0593548684751347	0.703232225831811	0.821941962782081	0.221545857191086	0.0526787501421065	0.168867107048979	0.274224607333192	0.500725954771042	0.0694627682095325	0.431263186561509	0.570188722980574
